Incidence,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0,0.0578,0.179,-0.377,-0.318,0.998,1.65,1.58,NA,0.258,0.208,-0.0989,-0.559,-0.578,NA,0.896,-0.123
0,0.113,0.117,0.888,0.783,0.575,-0.0633,0.15,0.35,-0.487,-0.287,-0.984,0.0278,-0.319,NA,0.633,-0.91
0,-0.0239,0.108,0.345,0.312,NA,-0.503,-0.521,-0.0429,0.253,-0.135,-0.346,-0.377,-0.00175,-0.0786,0.447,-0.135
0,0.0866,0.243,0.595,0.517,0.742,-1.24,-1.25,1.18,1.06,-0.539,0.964,-0.225,-0.44,1.38,1.14,-0.805
0,0.0711,0.215,0.237,0.207,NA,-0.502,-0.538,-0.53,0.0802,-1.14,0.352,0.111,-0.143,-0.275,-0.268,0.0693
0,0.0632,0.147,-0.103,-0.0912,NA,-0.494,-0.557,-1.05,-0.419,1.96,0.598,-0.211,-0.758,-0.937,-1.53,0.542
0,-0.0574,0.137,-0.201,-0.157,0.47,0.692,0.703,1.44,0.779,-0.662,0.428,0.744,-0.636,1.49,0.95,-0.727
0,0.0168,-0.117,0.231,0.195,0.0577,-0.347,-0.296,0.0689,-0.121,-0.814,-0.889,-0.614,0.616,-0.0749,0.491,0.825
0,0.159,0.206,-0.00464,0.0132,0.988,-0.0742,-0.0718,1.18,0.738,0.114,-0.0932,-0.113,-0.783,1.09,1.27,-0.634
0,0.00416,0.157,0.515,0.467,0.666,-0.863,-0.916,1.7,0.477,0.471,0.5,-0.364,-0.337,1.66,1.2,-0.209
0,0.0402,0.209,0.00426,0.00811,1.02,0.605,0.62,1.38,0.366,0.0933,-0.0391,-0.37,-0.271,1.38,1.34,-0.715
0,-0.029,0.108,0.378,0.297,0.267,-0.51,-0.442,0.0846,0.69,-0.324,0.315,0.151,0.363,0.311,-0.535,0.0157
0,0.13,0.192,0.383,0.336,0.586,-0.58,-0.514,-0.315,-0.741,-0.431,0.678,-0.157,-0.428,-0.384,0.736,-1.63
0,-0.0985,0.117,-0.353,-0.315,0.188,-0.195,0.045,0.57,0.752,-0.576,0.599,0.51,0.371,0.838,0.108,0.498
0,-0.000888,0.197,0.0962,0.0932,0.696,-0.346,-0.391,0.893,-0.384,-0.679,-0.385,-0.0442,-0.58,1.04,0.609,-0.419
0,0.116,0.204,0.718,0.62,0.119,-1.25,-1.21,-1.86,-1.5,1.63,-1.08,0.0522,-0.6,-1.91,-0.893,NA
0,0.125,0.169,0.441,0.372,-0.0998,-0.00758,0.0603,-0.152,0.575,-0.0732,2.79,1.19,-0.43,0.0233,-0.596,-0.858
0,-0.0306,-0.0762,0.191,0.153,NA,0.111,0.129,-0.956,-0.719,-0.208,-1.15,0.29,0.135,-1.06,-1.11,1.95
0,0.0572,0.119,-0.513,-0.421,0.66,0.657,0.598,1.15,-0.267,0.561,-0.107,0.892,0.0361,0.86,0.601,-0.224
0,0.159,0.281,0.413,0.354,0.483,-1.02,-1.03,-0.467,0.891,-1.24,1.21,-0.0309,-0.782,NA,0.0768,-0.482
0,0.0796,0.242,0.0517,0.0407,0.495,-0.117,0.0127,0.205,0.265,-1.56,0.223,0.00599,-0.419,0.261,NA,-0.389
0,-0.0277,0.113,0.303,0.257,0.655,-0.498,-0.463,0.287,0.0259,0.208,-0.912,0.00283,-0.0581,NA,0.919,NA
0,-0.203,0.0608,-0.721,-0.597,0.232,0.697,0.368,1.65,2.06,-1.27,0.978,0.302,0.644,2.04,NA,NA
0,0.125,0.247,0.261,0.221,NA,-0.494,-0.559,0.0988,0.502,-0.0675,1.3,-0.014,-0.617,0.0468,0.176,NA
0,0.134,0.214,0.555,0.459,0.665,-0.562,-0.45,-0.775,1.02,-0.0668,1.31,-0.258,-0.353,-0.838,0.731,NA
0,-0.192,0.173,-0.306,-0.264,1.03,0.237,0.152,-0.839,0.593,-1.81,-0.743,0.109,0.283,-0.855,0.67,0.368
0,0.0209,0.106,0.0517,0.057,0.606,-0.233,-0.275,-0.228,0.305,-1.05,0.12,0.373,-0.0191,-0.0992,0.424,NA
0,-0.0429,-0.0068,0.079,0.085,NA,-0.312,-0.322,-1.69,-0.212,2.51,-0.235,0.00613,-0.913,-1.75,-1.15,NA
0,0.085,0.115,0.394,0.328,0.578,-0.762,-0.663,-0.0228,-0.14,-0.146,-0.532,-0.879,0.0773,-0.142,-0.193,-0.571
0,0.102,0.0803,-0.042,-0.0219,-0.458,-0.452,-0.42,-0.0857,-0.714,0.907,-0.629,0.00235,-0.0477,-0.337,-0.414,0.0856
0,-0.0833,0.0907,-0.87,-0.747,0.201,0.842,0.81,0.988,0.86,-1.36,0.384,2.16,0.0575,1.35,0.92,-0.631
0,0.0894,0.18,0.217,0.204,0.743,0.094,0.0945,0.683,0.248,0.605,1.41,-0.767,-0.199,0.712,0.991,-0.484
0,0.00416,0.128,-0.587,-0.502,NA,0.2,0.256,NA,0.988,-0.643,0.751,-1.21,0.316,NA,0.837,-0.0621
0,-0.349,-0.144,-0.669,-0.563,NA,0.909,0.895,0.0833,-1.45,0.584,-0.404,-0.636,1.37,-0.0883,-0.559,NA
0,-0.0738,0.116,0.481,0.407,0.355,-0.234,-0.241,0.653,-0.0925,-0.122,0.101,0.855,-0.424,0.543,0.709,-0.809
0,0.115,-0.508,0.0754,0.0698,-1.49,-0.281,-0.27,-1.87,-1.62,-0.513,-1.1,-0.427,1.4,-1.92,-3.04,4.04
0,-0.122,-1.47,0.677,0.591,-3.29,-1.06,-1.01,-1.15,-1.81,2.98,-1.16,-0.195,0.212,-1.3,NA,-0.356
0,0.0626,0.15,-0.124,-0.111,0.327,0.00429,0.0248,1.98,1.14,-0.491,1.81,-0.201,-0.403,1.77,0.822,NA
0,-0.172,-0.0957,-0.0562,-0.126,-1.97,0.488,0.583,-1.53,-1.74,-0.332,-0.292,1.08,-0.869,-1.6,-0.924,0.486
0,0.166,0.183,0.186,0.16,0.686,-0.65,-0.664,NA,0.709,0.705,-0.402,-0.209,-0.512,1.33,0.578,-0.555
0,0.0231,0.162,-0.000486,-0.0087,0.523,-0.168,-0.281,-0.686,0.681,-0.885,1.44,1.07,-1.16,NA,-0.138,0.0334
0,0.0613,0.203,-0.172,-0.192,0.575,-0.733,-0.646,0.0181,-0.11,0.0615,0.752,-0.0527,-0.535,0.0562,0.671,0.0248
0,0.109,0.143,-0.0645,-0.0418,0.317,0.436,0.422,0.669,-0.465,0.549,-0.474,-0.0748,-0.243,NA,1.23,-0.15
0,0.0162,-0.108,0.0523,0.0545,0.116,-0.192,-0.168,-0.68,-0.258,1.43,-0.555,-0.343,0.561,-0.766,-1.19,1.01
0,0.0749,0.195,0.516,0.437,NA,-0.684,-0.71,0.885,-0.351,0.138,-0.572,-0.319,-0.263,NA,0.336,-0.407
0,0.127,0.229,-0.398,-0.345,NA,-0.0676,-0.0376,0.655,0.193,-1.15,0.938,0.479,-1,0.82,0.272,-0.71
0,-0.041,-0.0751,-0.346,-0.309,0.00111,0.03,0.117,0.0166,1.14,0.71,1.5,-0.929,0.118,0.0997,NA,-0.047
0,-0.0375,0.0773,-0.058,-0.0484,0.562,0.827,0.86,0.168,0.727,-0.347,0.137,0.811,0.0662,0.233,NA,-0.162
0,0.067,0.1,-0.336,-0.276,0.955,0.185,0.204,1.03,0.438,-0.259,-1.05,0.196,-0.245,0.791,1.48,-0.159
0,-0.0385,0.154,-0.468,-0.386,0.515,0.686,0.558,1,-0.0913,-0.276,0.522,-0.353,-0.265,1.03,NA,-0.503
0,0.107,0.231,0.138,0.0861,NA,0.347,0.33,0.126,-0.412,0.484,2.56,-0.892,1.08,0.0337,-0.593,-0.802
0,0.0342,-0.167,0.454,0.411,-0.0711,-0.325,-0.364,-0.255,-0.198,1.22,-0.801,-0.609,0.612,-0.466,-0.0926,1.11
0,-0.157,0.0171,-2.49,-2.12,0.184,2.9,2.83,2.7,-0.682,-0.724,-0.556,0.0683,0.635,NA,1.27,-0.478
0,0.0942,0.179,-0.123,-0.08,0.459,-0.229,-0.335,1.49,0.986,-0.888,0.455,-0.0257,-0.337,1.66,NA,-0.656
0,-0.00373,-0.00356,-0.487,-0.45,0.642,-0.886,-0.763,-0.559,-0.318,-0.11,0.201,0.668,-0.616,-0.552,NA,0.0218
0,0.0888,0.172,0.397,0.359,0.839,-0.183,-0.195,0.941,0.239,0.418,-0.455,0.0778,-0.52,NA,0.806,-0.119
0,-0.0438,0.0571,-0.461,-0.396,-0.178,0.176,0.207,-0.0932,-0.824,0.427,0.522,0.402,0.372,-0.177,NA,NA
0,-0.213,-0.8,0.378,0.358,NA,-0.338,-0.278,-1.16,-1.1,2.02,-1.15,0.257,0.678,-1.28,-1.78,3.97
0,-0.0306,0.0227,-0.0989,-0.0933,0.729,0.197,0.3,NA,0.394,-0.618,-0.206,-0.429,-0.00992,-0.905,0.045,0.554
0,0.0692,0.141,0.38,0.335,0.758,-0.575,-0.597,NA,-0.498,0.937,-0.702,0.0309,-0.235,-0.541,0.205,NA
0,0.129,0.168,0.773,0.666,0.752,-1.29,-1.28,-0.0781,-0.297,-0.178,-0.512,0.0713,-0.642,-0.121,0.129,NA
0,-0.173,0.167,0.0215,0.0244,NA,-0.447,-0.294,0.411,1.12,-1.03,1.29,-0.448,-0.593,0.848,0.412,NA
0,-0.0385,0.0455,-0.0954,-0.0923,NA,0.384,0.428,-0.596,0.116,-0.247,-0.882,-0.302,0.265,-0.621,-0.437,NA
0,-0.622,-0.733,0.0748,0.0932,NA,0.0821,0.0807,-1.05,-1.06,3.15,-1.32,-0.328,0.15,-1.2,-1.45,1.73
0,0.0379,0.0899,0.104,0.0789,NA,0.401,0.472,-0.55,0.871,-0.495,0.666,1.19,-0.653,-0.326,-0.0559,0.117
0,0.0313,0.12,0.558,0.484,0.358,-0.722,-0.664,-0.146,-0.189,0.297,-0.781,0.432,-0.45,-0.193,-0.262,0.168
0,-0.355,-0.142,-0.781,-0.677,NA,1.65,1.52,NA,1.11,-0.449,1.31,-2.25,0.368,-1.02,-0.106,NA
0,0.0291,0.191,0.073,0.0692,0.225,0.149,0.234,-0.122,1.3,-1.2,1.67,-0.615,-0.151,0.18,NA,-0.829
0,0.00101,-0.192,0.334,0.272,-0.568,-0.108,-0.0828,-1.13,-0.417,0.199,-0.874,-0.615,0.621,-1.21,-1.39,0.252
0,0.166,0.265,0.224,0.193,0.957,-0.863,-0.82,-1.17,-0.691,3.81,-1.3,-0.0194,-0.864,-1.27,NA,-0.373
0,0.0556,0.208,0.628,0.532,-0.731,-1.08,-0.982,-0.144,2.96,-0.611,5.46,0.00454,-0.424,0.407,0.186,-1.05
0,0.0436,0.191,0.211,0.193,0.524,-0.482,-0.479,NA,0.251,-0.289,0.725,-0.244,-0.326,1.28,0.776,NA
0,-0.0296,0.00263,-0.371,-0.33,0.639,0.964,1.03,-0.578,-0.047,-0.969,-0.534,1.01,-0.649,-0.545,0.425,0.302
0,-0.0789,0.0174,-0.35,-0.274,0.51,0.559,0.474,0.0933,0.263,0.108,-0.191,0.591,-0.587,-0.0185,NA,-0.145
0,0.00258,0.16,0.419,0.373,NA,-0.418,-0.483,0.196,1.02,-0.751,0.612,0.163,0.0332,0.341,0.398,-0.258
0,-0.135,-0.0521,-0.43,-0.455,NA,0.962,1.69,-1.42,0.436,-0.432,0.554,-0.272,0.644,NA,-1.45,0.726
0,-0.231,-0.203,-0.521,-0.366,-2.01,2.67,1.72,-1.2,-1.99,0.389,0.175,-0.133,3.18,-1.28,-2.48,2.37
0,-0.0363,0.0551,-1.46,-1.25,0.477,1.46,1.46,0.24,-0.241,-0.47,-0.588,-1.35,0.54,NA,-0.256,0.175
0,-0.0662,-0.0112,-0.177,-0.156,-1.93,-0.244,-0.298,-1.45,-1.73,-0.337,-0.83,0.69,-0.567,-1.53,-1.47,3.01
0,-0.224,-0.0587,-0.32,-0.322,0.0885,1.69,1.77,0.106,1.48,-1.07,0.504,-0.877,-0.365,0.293,1.15,NA
0,0.156,0.221,0.876,0.759,0.758,-1.31,-1.33,0.948,0.848,0.296,0.68,-0.212,-0.499,0.941,0.875,-0.585
0,0.151,0.0999,0.623,0.534,NA,-0.721,-0.703,0.169,-0.639,1.42,-1.15,-0.183,-0.225,-0.102,-0.84,-0.317
0,0.231,0.125,0.0766,0.0692,NA,0.159,0.21,0.651,-1.67,0.582,-0.959,-1.36,0.611,0.321,-0.339,1.05
0,0.123,0.227,0.866,0.735,0.539,-0.789,-0.716,NA,-0.139,0.26,1.12,-0.273,-0.39,-0.348,-0.259,-0.25
0,0.112,-0.036,-0.127,-0.0851,0.211,0.0056,0.000453,-0.205,-0.5,2.87,-1.14,-0.052,-0.0709,-0.414,-0.82,NA
0,0.00606,0.0405,-0.795,-0.677,0.965,0.808,0.771,-1.11,-0.757,-0.0454,-0.943,-0.353,0.106,-1.2,0.194,NA
0,0.0837,0.109,0.252,0.213,0.579,-0.283,-0.263,-0.51,-0.495,0.84,-0.668,-0.628,0.189,-0.578,-0.307,NA
0,0.173,0.0518,0.517,0.43,0.0232,-0.667,-0.553,-0.732,0.601,0.526,1.98,0.508,0.2,-0.634,-0.425,-1.07
0,-0.498,-0.378,-2.92,-2.5,-0.746,4.34,4.14,NA,0.617,-1.53,0.365,2.19,1.27,NA,0.195,-0.901
0,-0.122,0.124,0.00307,0.0295,0.533,0.171,0.203,0.608,1.09,0.103,0.892,-0.215,-0.175,NA,0.688,NA
0,0.0629,0.161,0.227,0.204,0.566,-0.14,-0.125,1.02,0.225,-0.612,-0.917,-0.0582,-0.677,0.919,1.55,-0.119
0,0.0724,0.207,0.104,0.0998,0.502,-0.823,-0.849,-0.29,-0.0191,-1.07,-0.481,0.136,0.0836,-0.202,-0.0269,0.232
0,-0.121,-0.13,-0.21,-0.187,-2.15,0.0245,0.124,-0.0116,-1.81,2.6,-1.07,0.928,-0.464,-0.273,-0.971,-0.256
0,0.0534,0.18,-0.306,-0.25,0.676,0.171,0.139,0.479,0.481,0.23,-0.046,-0.0408,-0.172,0.65,1.02,-0.065
0,0.0323,0.224,0.258,0.24,0.49,-0.555,-0.658,0.429,-0.0977,-0.435,1.16,0.279,-0.527,0.728,NA,-0.245
0,-0.129,0.194,0.375,0.344,0.522,-0.00573,-0.152,-0.698,0.792,-1.02,1.12,-1.67,0.805,-0.489,-0.0309,0.121
0,0.127,0.219,-0.0479,-0.0316,0.451,0.0643,0.0963,0.619,0.355,-0.674,0.0276,0.275,-0.683,0.858,0.509,-0.232
0,-0.0486,0.0745,1.21,1.04,0.0199,-1.58,-1.54,0.221,-0.421,3.49,-1.19,-0.213,-0.254,-0.0173,-0.745,0.764
0,0.247,-0.142,-0.0865,-0.0647,-0.579,0.685,0.757,-1.13,-0.184,0.234,-0.625,1.57,-0.868,-1.17,-0.909,0.809
0,0.0316,0.158,0.138,0.124,0.726,-0.222,-0.184,-0.392,-0.461,-0.72,-0.877,-0.0649,-0.48,-0.356,-0.545,0.294
0,-0.0609,0.174,-0.0444,-0.025,0.474,0.405,0.324,NA,0.771,-1.23,0.106,0.0911,-0.337,0.713,0.768,-0.667
0,0.0578,0.208,0.257,0.227,0.516,-0.742,-0.781,-0.389,0.539,-1.05,0.362,0.0349,-0.41,NA,0.279,0.0729
0,-0.0141,0.161,0.0618,0.0458,0.848,-0.262,-0.287,-0.839,0.594,-1.25,0.474,-0.242,0.0444,-0.535,0.119,0.597
0,0.0301,-0.333,-0.335,-0.296,-1.75,0.431,0.455,1.15,-1.62,0.126,-0.489,1.81,0.163,0.896,0.129,-1.4
0,0.00606,0.0831,0.413,0.35,0.899,-0.348,-0.35,NA,0.962,-0.0241,-0.182,-0.042,0.0559,-0.119,1.02,0.0064
0,0.0803,0.156,-0.161,-0.14,0.698,0.392,0.321,NA,1.29,-0.615,0.57,-0.0911,-0.215,NA,0.543,0.278
0,0.0762,0.145,-0.162,-0.136,0.613,0.342,0.412,0.261,0.108,-0.159,0.527,0.588,-0.802,0.388,0.763,-0.0425
0,-0.442,-0.273,-0.943,-0.805,-0.734,-0.215,-0.291,-1.6,-0.258,-1.53,1.42,5.43,4.44,-1.57,-2.47,-1.94
0,-0.0688,0.116,-0.0521,-0.0388,NA,-0.0725,-0.104,-0.187,0.346,-1.53,-0.543,-0.02,0.222,NA,0.164,-0.27
0,0.247,0.226,0.454,0.383,NA,-0.739,-0.685,0.109,-0.219,0.123,-1.01,-0.627,0.0154,-0.118,0.661,NA
0,0.0496,0.197,0.43,0.361,0.295,-0.35,-0.375,0.176,2.21,-1.41,0.891,0.0244,-0.455,0.356,1.07,-0.331
0,-0.0318,-2.13,0.434,0.385,-3.37,-0.177,-0.219,1.23,-1.94,1.97,-1.05,0.189,0.803,0.79,-1.21,-2.09
0,0.0935,0.126,0.769,0.672,0.401,-1.5,-1.47,-0.9,-0.37,1.1,-1,0.0925,-0.492,-0.934,-0.96,0.441
0,0.0471,0.123,-0.182,-0.132,0.0489,-1.04,-1.04,-0.368,0.0246,0.805,-0.502,0.387,-0.522,-0.265,-0.709,0.323
0,-0.0887,-0.23,-0.116,-0.12,-1.81,0.519,0.551,-1.88,-1.75,-0.602,-0.958,0.312,-0.215,-1.93,-3.09,1.64
0,-0.0441,0.146,0.0232,0.00811,0.643,0.0999,0.125,0.012,0.849,-0.367,1.1,-1.22,0.0651,NA,0.0148,-0.303
0,0.0837,0.164,-0.12,-0.0948,0.835,-0.437,-0.424,-0.517,0.0481,0.456,-0.24,0.251,-0.672,-0.526,0.776,NA
0,0.0679,0.186,0.0458,0.0489,0.782,-0.312,-0.229,0.229,0.767,-0.267,0.808,0.345,-0.704,0.421,0.902,0.0904
0,-0.0505,-0.265,0.609,0.519,-0.744,-0.964,-0.907,1.25,-1.51,0.0103,-1.16,-0.2,0.0642,NA,-0.579,NA
0,0.0345,0.201,-0.188,-0.156,0.521,0.331,0.291,-0.093,0.0809,-1.14,0.448,0.303,-0.521,0.0755,-0.104,-0.0651
0,0.0758,-0.0865,-0.557,-0.474,-0.239,-0.0441,-0.0443,NA,-0.0868,0.379,0.117,0.77,0.863,-0.295,NA,-0.789
0,0.0263,0.103,0.179,0.193,0.558,-0.146,-0.129,-0.154,0.739,-0.0406,0.303,0.471,-0.574,NA,0.269,-0.0487
0,0.111,-0.513,-0.298,-0.259,-2.88,0.553,0.657,NA,-1.86,2.4,-1,-0.0645,0.295,0.817,-0.956,-1.91
0,-0.315,-0.159,-1.07,-0.89,-0.422,3.09,2.97,NA,-0.732,1.55,-0.437,1.15,0.422,-1,-0.896,0.18
0,-0.0416,0.0987,-0.448,-0.38,0.369,-0.183,-0.229,-0.214,0.602,-1.42,0.282,0.0374,0.431,0.0315,0.186,0.187
0,0.0616,0.161,0.982,0.839,0.631,-1.79,-1.79,-0.656,0.624,-1.43,-0.0816,0.153,-0.236,-0.531,-0.162,0.749
0,-0.0902,0.056,-0.293,-0.248,0.714,0.326,0.283,-0.438,0.0052,-1.14,-0.508,-0.719,0.691,-0.415,-0.333,NA
0,0.0907,0.198,-0.531,-0.457,0.703,0.475,0.449,0.949,0.714,-0.959,0.681,0.311,-0.325,0.905,0.991,-0.448
0,0.0708,0.136,0.235,0.202,0.516,-0.383,-0.375,0.159,0.215,0.0395,-0.104,0.1,-0.223,-0.00892,0.277,-0.183
0,-0.169,0.0389,-0.055,-0.0337,0.715,0.474,0.262,-0.0116,0.408,-0.487,0.235,-0.598,-0.00819,0.238,0.845,-0.154
0,-0.0846,0.0913,-0.476,-0.405,0.407,0.652,0.58,0.296,0.0353,-0.355,0.852,-0.248,0.396,NA,NA,NA
0,0.037,0.216,0.155,0.125,0.794,-0.106,-0.0604,NA,-0.0424,0.708,1.49,-0.0299,-0.803,0.0138,0.223,-0.137
0,-0.1,0.212,-0.324,-0.281,NA,-0.97,-0.927,-0.659,-0.466,-0.416,0.351,-2.26,1.21,-0.704,-0.569,-1.14
0,-0.0609,-0.248,0.359,0.313,-0.664,-0.599,-0.576,-0.353,-0.391,2.04,-1.1,-0.486,0.125,-0.526,-0.537,0.319
0,-0.191,-0.0657,0.12,0.0835,-0.137,0.88,1.03,0.042,-0.0831,-0.235,-0.164,-0.123,0.48,-0.0117,1.29,-0.0599
0,0.0986,0.196,1.09,0.94,0.643,-1.74,-1.72,NA,0.559,-0.144,0.0504,0.0542,-0.636,-0.565,-0.221,NA
0,0.106,-0.212,-0.829,-0.713,0.477,1.48,1.59,-1.11,-0.294,-0.329,-0.597,0.221,1.57,-1.1,NA,NA
0,-0.259,-0.197,-0.768,-0.651,0.515,0.728,0.606,-0.187,0.452,0.372,0.383,0.422,2.04,NA,-1.22,0.184
0,-0.146,0.00926,-0.305,-0.237,-0.0893,0.477,0.36,2.55,-0.657,0.335,-0.714,-0.0211,-0.597,2.14,0.334,-0.464
0,-0.325,-0.0594,-0.411,-0.328,0.0357,0.731,0.68,-0.369,0.405,1.14,0.561,-1.23,0.709,NA,NA,0.461
0,-0.0893,0.125,0.0618,0.0478,0.399,0.0659,0.0624,-0.535,0.0538,0.176,0.238,0.292,-0.764,-0.431,-0.383,NA
0,0.0541,0.063,-0.187,-0.136,NA,0.475,0.517,NA,-0.383,0.858,-0.09,-0.415,0.115,-1.98,-1.21,-1.75
0,0.188,-0.15,-0.136,-0.0984,-0.782,0.555,0.542,-0.273,-1.5,0.344,-0.911,0.669,-0.0841,-0.425,-0.464,NA
0,0.0619,0.196,0.202,0.17,NA,0.126,0.0626,-1.43,-0.71,0.44,-0.468,0.676,0.158,-1.44,NA,1.33
0,-0.00562,0.212,-0.392,-0.313,0.414,0.977,0.875,-0.745,0.656,-0.364,0.176,0.289,0.259,-0.441,0.28,0.128
0,-0.0656,0.156,0.412,0.372,0.598,-0.333,-0.455,1.59,0.12,-0.158,-0.157,-0.24,-0.026,1.69,0.9,-0.0992
0,0.102,0.0731,0.4,0.348,0.617,-0.502,-0.487,-0.975,-0.484,-0.159,-1.01,0.4,-0.423,-1.01,-0.381,NA
0,0.0916,0.196,0.351,0.293,0.343,-0.29,-0.199,1.23,0.169,-0.966,1.96,0.117,-0.0249,1.28,1.02,NA
0,0.125,0.201,0.451,0.384,NA,-1.13,-0.997,-0.358,0.713,-0.212,1.34,0.248,-1.01,-0.129,0.523,0.225
0,-0.444,0.0119,-0.627,-0.51,NA,0.907,0.66,-0.112,0.438,0.0651,1.98,-0.488,0.409,0.121,-0.755,-0.865
0,0.0995,0.205,-0.0989,-0.0826,0.746,-0.144,-0.109,-0.549,0.386,-1.1,-0.373,-0.156,-0.79,-0.436,0.216,0.104
0,0.14,0.151,0.19,0.17,0.829,-0.212,-0.203,-0.211,-0.086,0.666,-0.659,0.0862,-0.3,NA,-0.0372,NA
0,0.0957,0.0413,0.994,0.853,0.219,-1.6,-1.56,-1.11,-1.21,-0.216,-1.17,-0.243,-0.103,-1.24,NA,1.33
0,0.00795,0.201,0.134,0.0998,1.07,-0.324,-0.34,-1.26,-0.648,-0.365,-0.479,0.222,-0.448,-1.23,NA,0.623
0,0.0651,0.195,0.566,0.483,0.231,-0.719,-0.577,-0.844,0.424,-0.339,1.11,-0.274,-0.15,-0.757,-0.551,NA
0,0.0844,0.0658,-0.464,-0.392,0.772,0.462,0.421,NA,-0.62,0.12,-0.498,-0.395,0.346,NA,-0.129,0.0646
0,0.0228,0.145,0.179,0.169,0.576,0.87,0.821,-0.271,0.288,-0.744,0.183,-0.311,-0.294,-0.0374,0.118,0.166
0,-0.088,-0.0572,0.0434,0.03,0.265,0.322,0.408,-0.647,-0.799,0.535,-1.12,-1.21,0.516,NA,-1.09,0.822
0,-0.152,-0.577,0.431,0.396,-2.66,-0.457,-0.49,-1.45,-1.82,0.0595,-1.06,0.663,0.0201,NA,-0.755,NA
0,0.00764,-0.205,0.738,0.654,-0.105,-0.554,-0.534,-0.248,-0.2,-0.367,-0.768,0.171,0.336,-0.394,NA,1.14
0,0.105,0.224,0.341,0.296,0.0818,-0.392,-0.283,NA,0.527,-0.403,1.58,0.458,-0.562,0.515,-0.0665,NA
0,-0.118,-0.00364,-0.135,-0.102,0.512,0.0114,-0.0215,NA,0.154,-0.346,-0.531,-0.202,0.933,0.299,1.08,NA
0,-0.103,-0.0615,-0.888,-0.767,-0.338,0.592,0.637,1.02,-0.656,-0.826,-1.19,-0.881,1.03,0.664,0.243,NA
0,-0.113,-0.485,-0.197,-0.141,-1.41,0.169,0.115,0.656,-1.61,0.995,-0.384,-0.0563,1,0.329,NA,0.193
0,-0.159,-0.973,0.0161,0.0275,NA,-0.185,-0.173,-0.0739,-1.46,3.28,-1.32,-0.281,0.358,-0.355,-1.39,0.316
0,-0.22,-0.126,-0.107,-0.078,NA,0.184,0.138,-0.547,-0.583,0.355,-1.2,-0.0553,0.423,-0.663,-0.403,1.34
0,-0.0195,-0.059,-0.263,-0.218,-0.412,0.33,0.336,1.06,-0.492,2.45,-1.24,0.26,0.21,0.7,0.281,NA
0,-0.704,0.0819,-0.299,-0.286,0.775,1.15,1.13,-0.122,1.99,-0.713,1.52,0.286,0.59,-0.000118,1.05,0.601
0,0.1,0.243,0.322,0.283,0.839,-0.52,-0.497,0.546,0.58,0.00594,0.338,0.156,-0.549,0.629,0.929,-0.392
0,0.0158,0.186,0.154,0.145,0.421,-0.291,-0.308,-0.188,0.894,0.196,1.22,-0.388,-0.314,0.0805,0.0187,-0.246
0,-0.0981,0.0465,0.349,0.325,0.388,0.0402,0.131,0.126,-0.332,1.2,-0.581,-0.097,-0.0149,NA,-0.275,0.103
0,-0.147,-0.0268,0.338,0.288,-2.2,-0.09,-0.109,-1.87,-1.63,-0.194,-0.778,0.509,-0.548,-1.92,-2.15,1.03
0,0.0705,0.0991,0.162,0.155,0.478,-0.0172,-0.107,0.468,-0.133,0.807,-0.337,-0.266,-0.229,0.314,0.143,-0.242
0,0.0664,-0.284,0.287,0.237,-0.863,-0.53,-0.455,0.381,-1.71,0.197,-1.19,0.0714,0.137,0.0694,-0.192,0.462
0,0.166,0.0759,0.154,0.141,-0.0913,-0.322,-0.292,-0.0471,-0.688,0.836,-1.13,0.5,-0.751,-0.32,-0.542,-0.483
0,0.0531,0.196,-0.136,-0.109,0.626,-0.272,-0.311,-0.293,0.0984,-0.745,0.395,0.31,-0.499,-0.265,-0.172,-0.189
0,-0.016,0.101,-0.644,-0.549,NA,1.23,1.44,-0.146,0.394,0.199,1.04,0.485,-0.802,0.158,-0.077,0.077
0,-0.14,-0.356,-1.07,-0.918,NA,1.13,1.18,-1.32,-1.25,1.89,-0.182,-0.308,1.53,-1.44,0.346,-0.309
0,-0.594,-0.243,-0.199,-0.102,NA,-0.543,-1.38,-0.0913,-0.15,-1.48,1.98,-0.0312,13,0.034,-0.907,-0.96
0,0.0282,-0.000836,-0.278,-0.209,-0.0804,0.502,0.485,NA,-0.0349,1.17,0.565,0.343,0.114,0.483,0.00889,-0.341
0,-0.157,-1.26,0.74,0.625,-3.31,-1.36,-1.29,1.61,-1.92,1.71,-1.28,-0.168,0.618,1.1,-1.27,-0.818
0,-0.0584,-0.218,0.614,0.54,-0.209,-0.585,-0.562,-1.33,-0.747,1.74,-1.13,0.158,-0.118,-1.41,-2.29,0.984
0,-0.276,-0.0289,-0.39,-0.332,NA,1.2,1.15,0.201,1.09,0.0666,0.111,-0.0567,-0.465,NA,0.791,-0.0304
0,-0.00341,-0.004,-0.588,-0.496,0.527,0.988,1.09,0.492,0.703,-0.879,0.0146,0.43,-0.597,NA,1.2,NA
0,0.00385,0.0903,-0.496,-0.416,0.608,1.36,1.39,-0.589,0.373,0.0217,0.177,0.316,-0.311,-0.386,0.424,0.341
0,-0.0691,0.165,0.0813,0.0804,0.128,0.222,0.111,0.709,0.512,-0.681,1.68,0.538,-0.268,1.04,0.19,-0.0712
